learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
1040000.0,17.185863,8.076661075868953E-6,1040000.0,94.5375,88.79316211396244,1040000.0,3000848.0,1158.0,743.0,743.0,9.0,3933.233333333333,0.0,1.0177179645810204
1050000.0,17.428068,8.265549706605572E-6,1050000.0,94.5607619047619,88.84103676140381,1050000.0,3014568.0,1167.0,749.0,749.0,9.0,3933.233333333333,0.0,1.0177179645810204
1060000.0,17.68673,8.469360988616115E-6,1060000.0,94.58188679245283,88.88438031063075,1060000.0,3045776.0,1175.0,753.0,753.0,9.0,3933.233333333333,0.0,1.0177179645810204
1070000.0,17.950753,8.677688777291526E-6,1070000.0,94.60495327102804,88.93189720647717,1070000.0,3050056.0,1181.0,756.0,756.0,9.0,3933.233333333333,0.0,1.0177179645810204
1080000.0,18.200848,8.876088247913867E-6,1080000.0,94.62462962962962,88.97252299167262,1080000.0,3066464.0,1194.0,764.0,764.0,9.0,3933.233333333333,0.0,1.0177179645810204
1090000.0,18.46461,9.087431351718388E-6,1090000.0,94.64394495412844,89.0122760665853,1090000.0,3097264.0,1201.0,769.0,769.0,9.0,3933.233333333333,0.0,1.0177179645810204
1100000.0,18.726605,9.298917522066168E-6,1100000.0,94.66536363636364,89.05664128268091,1100000.0,3120264.0,1209.0,773.0,773.0,9.0,3933.233333333333,0.0,1.0177179645810204
1110000.0,18.99424,9.515909088508535E-6,1110000.0,94.68576576576577,89.09901486907293,1110000.0,3134024.0,1209.0,773.0,773.0,9.0,3933.233333333333,0.0,1.0177179645810204
1120000.0,19.255032,9.727420533570564E-6,1120000.0,94.70741071428571,89.14338475675383,1120000.0,3135032.0,1211.0,774.0,774.0,9.0,3933.233333333333,0.0,1.0177179645810204
1130000.0,19.510735,9.935594194365873E-6,1130000.0,94.72982300884955,89.18967264953199,1130000.0,3146968.0,1219.0,778.0,778.0,9.0,3933.233333333333,0.0,1.0177179645810204
1140000.0,19.764579,1.0143629259996944E-5,1140000.0,94.74780701754386,89.22641550779575,1140000.0,3167904.0,1224.0,782.0,782.0,9.0,3933.233333333333,0.0,1.0177179645810204
1150000.0,20.033471,1.0364660653960374E-5,1150000.0,94.7684347826087,89.26800380570482,1150000.0,3177448.0,1226.0,783.0,783.0,9.0,3933.233333333333,0.0,1.0177179645810204
1160000.0,20.296818,1.058129806553738E-5,1160000.0,94.78905172413793,89.31030550810988,1160000.0,3179856.0,1226.0,783.0,783.0,9.0,3933.233333333333,0.0,1.0177179645810204
1170000.0,20.558792,1.0797340054867996E-5,1170000.0,94.80623931623931,89.3454949412504,1170000.0,3187736.0,1235.0,789.0,789.0,9.0,3933.233333333333,0.0,1.0177179645810204
1180000.0,20.818443,1.101272379471403E-5,1180000.0,94.82661016949152,89.3875047297215,1180000.0,3206456.0,1248.0,797.0,797.0,9.0,3933.233333333333,0.0,1.0177179645810204
1190000.0,21.098564,1.1246178725349406E-5,1190000.0,94.84546218487395,89.42607078105283,1190000.0,3221512.0,1250.0,798.0,798.0,9.0,3933.233333333333,0.0,1.0177179645810204
1200000.0,21.361268,1.1466024535683294E-5,1200000.0,94.86291666666666,89.46175223715282,1200000.0,3234848.0,1257.0,803.0,803.0,9.0,3933.233333333333,0.0,1.0177179645810204
1210000.0,21.636358,1.1698111598127419E-5,1210000.0,94.8804958677686,89.4973681692664,1210000.0,3261208.0,1266.0,809.0,809.0,9.0,3933.233333333333,0.0,1.0177179645810204
1220000.0,21.900237,1.1922147018754235E-5,1220000.0,94.89770491803279,89.53255608232081,1220000.0,3281816.0,1271.0,813.0,813.0,9.0,3933.233333333333,0.0,1.0177179645810204
1230000.0,22.179211,1.2159602142379931E-5,1230000.0,94.91528455284552,89.5681648696957,1230000.0,3290184.0,1279.0,817.0,817.0,9.0,3933.233333333333,0.0,1.0177179645810204
1240000.0,22.453879,1.239527483645206E-5,1240000.0,94.93145161290323,89.60113656471806,1240000.0,3316680.0,1290.0,824.0,824.0,9.0,3933.233333333333,0.0,1.0177179645810204
1250000.0,22.724635,1.2630001027466111E-5,1250000.0,94.94672,89.6322257237302,1250000.0,3351088.0,1304.0,834.0,834.0,9.0,3933.233333333333,0.0,1.0177179645810204
1260000.0,22.991667,1.2863328602709293E-5,1260000.0,94.96460317460318,89.66864734172943,1260000.0,3377576.0,1311.0,839.0,839.0,9.0,3933.233333333333,0.0,1.0177179645810204
1270000.0,23.285705,1.3121760876797557E-5,1270000.0,94.97826771653544,89.69627621830759,1270000.0,3397392.0,1332.0,854.0,854.0,9.0,3933.233333333333,0.0,1.0177179645810204
1280000.0,23.573528,1.3377793726496817E-5,1280000.0,94.99484375,89.73072965579205,1280000.0,3438528.0,1334.0,855.0,855.0,9.0,3933.233333333333,0.0,1.0177179645810204
1290000.0,23.847654,1.3622933096581453E-5,1290000.0,95.01201550387597,89.76587072529102,1290000.0,3456728.0,1336.0,856.0,856.0,9.0,3933.233333333333,0.0,1.0177179645810204
1300000.0,24.123631,1.3870119556449357E-5,1300000.0,95.03,89.80296256904323,1300000.0,3462216.0,1338.0,857.0,857.0,9.0,3933.233333333333,0.0,1.0177179645810204
1310000.0,24.418472,1.413497460054234E-5,1310000.0,95.04625954198474,89.83639839915637,1310000.0,3472344.0,1340.0,858.0,858.0,9.0,3933.233333333333,0.0,1.0177179645810204
1320000.0,24.691104,1.438021958427504E-5,1320000.0,95.06295454545455,89.87066827873885,1320000.0,3477168.0,1342.0,859.0,859.0,9.0,3933.233333333333,0.0,1.0177179645810204
1330000.0,24.970364,1.463156026621039E-5,1330000.0,95.07932330827067,89.90445266699517,1330000.0,3479016.0,1342.0,859.0,859.0,9.0,3933.233333333333,0.0,1.0177179645810204
1340000.0,25.254433,1.4887534876842468E-5,1340000.0,95.0965671641791,89.94000138804891,1340000.0,3483176.0,1346.0,861.0,861.0,9.0,3933.233333333333,0.0,1.0177179645810204
1350000.0,25.547827,1.5152931144328583E-5,1350000.0,95.11155555555555,89.97087402709512,1350000.0,3496600.0,1352.0,864.0,864.0,9.0,3933.233333333333,0.0,1.0177179645810204
1360000.0,25.833503,1.5411433421042233E-5,1360000.0,95.12757352941176,90.00389703194917,1360000.0,3497784.0,1356.0,866.0,866.0,9.0,3933.233333333333,0.0,1.0177179645810204
1370000.0,26.113051,1.5664947745518554E-5,1370000.0,95.14262773722628,90.03506123871286,1370000.0,3505488.0,1360.0,868.0,868.0,9.0,3933.233333333333,0.0,1.0177179645810204
1380000.0,26.389254,1.5916271738490713E-5,1380000.0,95.15884057971014,90.06831872992421,1380000.0,3517288.0,1365.0,872.0,872.0,9.0,3933.233333333333,0.0,1.0177179645810204
1390000.0,26.687099,1.6187435651394645E-5,1390000.0,95.17532374100719,90.10198046655526,1390000.0,3519200.0,1365.0,872.0,872.0,9.0,3933.233333333333,0.0,1.0177179645810204
1400000.0,26.96956,1.6445264186424516E-5,1400000.0,95.18835714285714,90.1288588864862,1400000.0,3528376.0,1367.0,873.0,873.0,9.0,3933.233333333333,0.0,1.0177179645810204
1410000.0,27.246437,1.6698545788313367E-5,1410000.0,95.20269503546099,90.15837196147915,1410000.0,3536056.0,1367.0,873.0,873.0,9.0,3933.233333333333,0.0,1.0177179645810204
1420000.0,27.54242,1.696959125031821E-5,1420000.0,95.21732394366197,90.18845557359128,1420000.0,3539792.0,1369.0,874.0,874.0,9.0,3933.233333333333,0.0,1.0177179645810204
1430000.0,27.849023,1.7250601801398315E-5,1430000.0,95.23076923076923,90.21596742482453,1430000.0,3542816.0,1373.0,876.0,876.0,9.0,3933.233333333333,0.0,1.0177179645810204
1440000.0,28.154729,1.753167852394076E-5,1440000.0,95.24347222222222,90.24212096140447,1440000.0,3554048.0,1373.0,876.0,876.0,9.0,3933.233333333333,0.0,1.0177179645810204
1450000.0,28.438205,1.7792413601252356E-5,1450000.0,95.25793103448275,90.27189981484214,1450000.0,3555376.0,1377.0,878.0,878.0,9.0,3933.233333333333,0.0,1.0177179645810204
1460000.0,28.756794,1.8088245129312082E-5,1460000.0,95.27150684931507,90.29958049247601,1460000.0,3589352.0,1391.0,888.0,888.0,9.0,3933.233333333333,0.0,1.0177179645810204
1470000.0,29.07264,1.8382517301018042E-5,1470000.0,95.28666666666666,90.33074459494247,1470000.0,3601440.0,1400.0,894.0,894.0,9.0,3933.233333333333,0.0,1.0177179645810204
1480000.0,29.372467,1.86626986326774E-5,1480000.0,95.29810810810811,90.35433001461767,1480000.0,3612192.0,1404.0,896.0,896.0,9.0,3933.233333333333,0.0,1.0177179645810204
1490000.0,29.671848,1.8943577229682775E-5,1490000.0,95.31234899328858,90.38392870986262,1490000.0,3626576.0,1404.0,896.0,896.0,9.0,3933.233333333333,0.0,1.0177179645810204
1500000.0,29.964542,1.9219000481317446E-5,1500000.0,95.3256,90.41138980335344,1500000.0,3637384.0,1404.0,896.0,896.0,9.0,3933.233333333333,0.0,1.0177179645810204
1510000.0,30.279679,1.9515669638572473E-5,1510000.0,95.33754966887417,90.4362895013213,1510000.0,3638944.0,1406.0,897.0,897.0,9.0,3933.233333333333,0.0,1.0177179645810204
1520000.0,30.599074,1.9816307604718544E-5,1520000.0,95.35144736842105,90.46520148735001,1520000.0,3638464.0,1410.0,899.0,899.0,9.0,3933.233333333333,0.0,1.0177179645810204
1530000.0,30.921717,2.0120354059582787E-5,1530000.0,95.36431372549019,90.49146978460936,1530000.0,3642672.0,1410.0,899.0,899.0,9.0,3933.233333333333,0.0,1.0177179645810204
1540000.0,31.230918,2.0412105082374897E-5,1540000.0,95.37883116883117,90.52109032362196,1540000.0,3647320.0,1412.0,900.0,900.0,9.0,3933.233333333333,0.0,1.0177179645810204
1550000.0,31.593452,2.0754888255382996E-5,1550000.0,95.39032258064516,90.54505226396705,1550000.0,3654880.0,1414.0,901.0,901.0,9.0,3933.233333333333,0.0,1.0177179645810204
1560000.0,31.898807,2.104425277202494E-5,1560000.0,95.40378205128205,90.5728265472892,1560000.0,3663048.0,1416.0,902.0,902.0,9.0,3933.233333333333,0.0,1.0177179645810204
1570000.0,32.198325,2.132752061968463E-5,1570000.0,95.41503184713376,90.59603071797234,1570000.0,3655752.0,1420.0,904.0,904.0,9.0,3933.233333333333,0.0,1.0177179645810204
1580000.0,32.515427,2.1628411404734688E-5,1580000.0,95.42759493670886,90.6218700057332,1580000.0,3667856.0,1424.0,906.0,906.0,9.0,3933.233333333333,0.0,1.0177179645810204
1590000.0,32.842342,2.1939621631374794E-5,1590000.0,95.44037735849057,90.64807031667563,1590000.0,3679776.0,1430.0,909.0,909.0,9.0,3933.233333333333,0.0,1.0177179645810204
1600000.0,33.16309,2.2246447413708604E-5,1600000.0,95.4503125,90.66818814522686,1600000.0,3697688.0,1434.0,911.0,911.0,9.0,3933.233333333333,0.0,1.0177179645810204
1610000.0,33.479872,2.2550280502248144E-5,1610000.0,95.462049689441,90.69266616849424,1610000.0,3707464.0,1450.0,922.0,922.0,9.0,3933.233333333333,0.0,1.0177179645810204
1620000.0,33.817489,2.2875737558357007E-5,1620000.0,95.47376543209877,90.71675618075838,1620000.0,3726248.0,1450.0,922.0,922.0,9.0,3933.233333333333,0.0,1.0177179645810204
1630000.0,34.156114,2.320241019479517E-5,1630000.0,95.48736196319018,90.74475179408792,1630000.0,3729032.0,1458.0,926.0,926.0,9.0,3933.233333333333,0.0,1.0177179645810204
1640000.0,34.483848,2.351930268624177E-5,1640000.0,95.49975609756098,90.77007784006258,1640000.0,3737600.0,1467.0,932.0,932.0,9.0,3933.233333333333,0.0,1.0177179645810204
1650000.0,34.827598,2.3854161399499413E-5,1650000.0,95.51224242424242,90.79580710939955,1650000.0,3765488.0,1473.0,935.0,935.0,9.0,3933.233333333333,0.0,1.0177179645810204
1660000.0,35.136933,2.4157477339853848E-5,1660000.0,95.52295180722892,90.81785229237954,1660000.0,3790256.0,1485.0,944.0,944.0,9.0,3933.233333333333,0.0,1.0177179645810204
1670000.0,35.44396,2.4460259815818738E-5,1670000.0,95.53467065868263,90.8420746407118,1670000.0,3812032.0,1490.0,948.0,948.0,9.0,3933.233333333333,0.0,1.0177179645810204
1680000.0,35.757016,2.4769915091759634E-5,1680000.0,95.54547619047618,90.86442622476312,1680000.0,3823480.0,1492.0,949.0,949.0,9.0,3933.233333333333,0.0,1.0177179645810204
1690000.0,36.104657,2.511563736805693E-5,1690000.0,95.55520710059172,90.8844169273934,1690000.0,3844136.0,1497.0,953.0,953.0,9.0,3933.233333333333,0.0,1.0177179645810204
1700000.0,36.453163,2.546336308315604E-5,1700000.0,95.56623529411765,90.90717521270034,1700000.0,3856816.0,1503.0,956.0,956.0,9.0,3933.233333333333,0.0,1.0177179645810204
1710000.0,36.793511,2.580335197243633E-5,1710000.0,95.57877192982455,90.93294864126516,1710000.0,3861392.0,1509.0,959.0,959.0,9.0,3933.233333333333,0.0,1.0177179645810204
1720000.0,37.136766,2.6147375755258325E-5,1720000.0,95.58994186046512,90.95568962470387,1720000.0,3874128.0,1513.0,961.0,961.0,9.0,3933.233333333333,0.0,1.0177179645810204
1730000.0,37.494116,2.6505699906227082E-5,1730000.0,95.60040462427746,90.97724215347243,1730000.0,3876008.0,1520.0,966.0,966.0,9.0,3933.233333333333,0.0,1.0177179645810204
1740000.0,37.812624,2.682660614294518E-5,1740000.0,95.61103448275861,90.9990605109684,1740000.0,3894576.0,1531.0,973.0,973.0,9.0,3933.233333333333,0.0,1.0177179645810204
1750000.0,38.139444,2.715911942651082E-5,1750000.0,95.62148571428571,91.02065928062147,1750000.0,3932808.0,1540.0,979.0,979.0,9.0,3933.233333333333,0.0,1.0177179645810204
1760000.0,38.474949,2.7501926472959013E-5,1760000.0,95.6340909090909,91.04628830403973,1760000.0,3949600.0,1542.0,980.0,980.0,9.0,3933.233333333333,0.0,1.0177179645810204
1770000.0,38.786545,2.782042797281718E-5,1770000.0,95.64581920903954,91.07051600449118,1770000.0,3951136.0,1549.0,985.0,985.0,9.0,3933.233333333333,0.0,1.0177179645810204
1780000.0,39.123863,2.8168219921206028E-5,1780000.0,95.65539325842697,91.09025454654139,1780000.0,3985496.0,1560.0,992.0,992.0,9.0,3933.233333333333,0.0,1.0177179645810204
1790000.0,39.448304,2.8503452826206475E-5,1790000.0,95.66692737430168,91.114022485166,1790000.0,3994048.0,1566.0,995.0,995.0,9.0,3933.233333333333,0.0,1.0177179645810204
1800000.0,39.769564,2.8837288514688203E-5,1800000.0,95.67716666666666,91.1351760086267,1800000.0,4016784.0,1568.0,996.0,996.0,9.0,3933.233333333333,0.0,1.0177179645810204
1810000.0,40.111419,2.919357391475597E-5,1810000.0,95.68745856353591,91.15659055704177,1810000.0,4028640.0,1578.0,1001.0,1001.0,9.0,3933.233333333333,0.0,1.0177179645810204
1820000.0,40.481086,2.9579077896076365E-5,1820000.0,95.69758241758241,91.17752909580503,1820000.0,4031072.0,1592.0,1011.0,1011.0,9.0,3933.233333333333,0.0,1.0177179645810204
1830000.0,40.834245,2.9950497098929358E-5,1830000.0,95.70786885245901,91.19848703400476,1830000.0,4065336.0,1594.0,1012.0,1012.0,9.0,3933.233333333333,0.0,1.0177179645810204
1840000.0,41.193377,3.032860544510186E-5,1840000.0,95.71847826086956,91.22015860108219,1840000.0,4069720.0,1596.0,1013.0,1013.0,9.0,3933.233333333333,0.0,1.0177179645810204
1850000.0,41.521868,3.067585490129888E-5,1850000.0,95.72800000000001,91.2396220683065,1850000.0,4086208.0,1598.0,1014.0,1014.0,9.0,3933.233333333333,0.0,1.0177179645810204
1860000.0,41.853602,3.1026659562128286E-5,1860000.0,95.73983870967741,91.26399674933897,1860000.0,4087688.0,1607.0,1020.0,1020.0,9.0,3933.233333333333,0.0,1.0177179645810204
1870000.0,42.198027,3.139238957210134E-5,1870000.0,95.74941176470588,91.28367609640804,1870000.0,4104576.0,1612.0,1024.0,1024.0,9.0,3933.233333333333,0.0,1.0177179645810204
1880000.0,42.533816,3.1751881384785395E-5,1880000.0,95.76063829787233,91.30701169847943,1880000.0,4138328.0,1625.0,1032.0,1032.0,9.0,3933.233333333333,0.0,1.0177179645810204
1890000.0,42.870425,3.2114540961655894E-5,1890000.0,95.77095238095238,91.32806514176426,1890000.0,4164624.0,1630.0,1036.0,1036.0,9.0,3933.233333333333,0.0,1.0177179645810204
1900000.0,43.211436,3.248241254390114E-5,1900000.0,95.78142105263157,91.34932103256659,1900000.0,4169944.0,1634.0,1038.0,1038.0,9.0,3933.233333333333,0.0,1.0177179645810204
1910000.0,43.563384,3.286427871292664E-5,1910000.0,95.79167539267016,91.37008240697826,1910000.0,4194064.0,1657.0,1054.0,1054.0,9.0,3933.233333333333,0.0,1.0177179645810204
1920000.0,43.893248,3.3223546908274294E-5,1920000.0,95.80145833333333,91.39007631346627,1920000.0,4210040.0,1674.0,1067.0,1067.0,9.0,3933.233333333333,0.0,1.0177179645810204
1930000.0,44.257729,3.362266017820065E-5,1930000.0,95.81119170984455,91.4098933265768,1930000.0,4232760.0,1682.0,1071.0,1071.0,9.0,3933.233333333333,0.0,1.0177179645810204
1940000.0,44.615968,3.401846450805664E-5,1940000.0,95.82061855670104,91.42925784431881,1940000.0,4270808.0,1691.0,1077.0,1077.0,9.0,3933.233333333333,0.0,1.0177179645810204
1950000.0,44.95445,3.4394255155896143E-5,1950000.0,95.82928205128205,91.44711427764442,1950000.0,4291536.0,1701.0,1082.0,1082.0,9.0,3933.233333333333,0.0,1.0177179645810204
1960000.0,45.323395,3.4806895625055244E-5,1960000.0,95.83872448979592,91.46649256039385,1960000.0,4323272.0,1715.0,1092.0,1092.0,9.0,3933.233333333333,0.0,1.0177179645810204
1970000.0,45.683371,3.5210625356247434E-5,1970000.0,95.8484771573604,91.4865122224372,1970000.0,4335304.0,1724.0,1098.0,1098.0,9.0,3933.233333333333,0.0,1.0177179645810204
1980000.0,46.096927,3.5676826075425155E-5,1980000.0,95.85848484848485,91.50718598804602,1980000.0,4357536.0,1732.0,1102.0,1102.0,9.0,3933.233333333333,0.0,1.0177179645810204
1990000.0,46.471225,3.610100388152938E-5,1990000.0,95.86798994974875,91.52652473392861,1990000.0,4380592.0,1741.0,1108.0,1108.0,9.0,3933.233333333333,0.0,1.0177179645810204
2000000.0,47.169768,3.68967493576101E-5,2000000.0,95.8766,91.54403821070528,2000000.0,4403352.0,1745.0,1110.0,1110.0,9.0,3895.9063063063063,0.0,1.018244144465801
2010000.0,47.541024,3.732068458247101E-5,2010000.0,95.88532338308457,91.56209781626245,2010000.0,4413960.0,1758.0,1118.0,1118.0,9.0,3895.9063063063063,0.0,1.018244144465801
2020000.0,47.917028,3.77525449280896E-5,2020000.0,95.89529702970297,91.58271463406194,2020000.0,4439696.0,1763.0,1122.0,1122.0,9.0,3895.9063063063063,0.0,1.018244144465801
2030000.0,48.2758,3.816607097655947E-5,2030000.0,95.90428571428572,91.60110649338175,2030000.0,4455400.0,1765.0,1123.0,1123.0,9.0,3895.9063063063063,0.0,1.018244144465801
2040000.0,48.664596,3.861576336771662E-5,2040000.0,95.91392156862744,91.62088569399319,2040000.0,4470912.0,1779.0,1130.0,1130.0,9.0,3895.9063063063063,0.0,1.018244144465801
2050000.0,49.023733,3.90327307780894E-5,2050000.0,95.92307317073171,91.63978180324523,2050000.0,4487912.0,1788.0,1136.0,1136.0,9.0,3895.9063063063063,0.0,1.018244144465801
2060000.0,49.391454,3.946397647441674E-5,2060000.0,95.93116504854369,91.65626269801315,2060000.0,4533240.0,1796.0,1140.0,1140.0,9.0,3895.9063063063063,0.0,1.018244144465801
2070000.0,49.773327,3.991385405398904E-5,2070000.0,95.9396618357488,91.67368471144528,2070000.0,4553840.0,1796.0,1140.0,1140.0,9.0,3895.9063063063063,0.0,1.018244144465801
2080000.0,50.143541,4.0351780086076905E-5,2080000.0,95.94908653846154,91.69295697046049,2080000.0,4572464.0,1804.0,1144.0,1144.0,9.0,3895.9063063063063,0.0,1.018244144465801
2090000.0,50.500895,4.077636738884365E-5,2090000.0,95.95602870813397,91.70733065105534,2090000.0,4592728.0,1815.0,1151.0,1151.0,9.0,3895.9063063063063,0.0,1.018244144465801
2100000.0,50.884939,4.123481062551752E-5,2100000.0,95.96395238095238,91.7236820213247,2100000.0,4614312.0,1826.0,1158.0,1158.0,9.0,3895.9063063063063,0.0,1.018244144465801
2110000.0,51.254202,4.167752914371796E-5,2110000.0,95.97085308056872,91.73778573219012,2110000.0,4634408.0,1830.0,1160.0,1160.0,9.0,3895.9063063063063,0.0,1.018244144465801
2120000.0,51.630408,4.2130990121528086E-5,2120000.0,95.97938679245283,91.75523622544765,2120000.0,4659256.0,1830.0,1160.0,1160.0,9.0,3895.9063063063063,0.0,1.018244144465801
2130000.0,52.011945,4.259141694314363E-5,2130000.0,95.98774647887323,91.77255446831316,2130000.0,4664728.0,1830.0,1160.0,1160.0,9.0,3895.9063063063063,0.0,1.018244144465801
2140000.0,52.384648,4.3041193199625437E-5,2140000.0,95.99481308411215,91.78714204737449,2140000.0,4664832.0,1841.0,1167.0,1167.0,9.0,3895.9063063063063,0.0,1.018244144465801
2150000.0,52.75098,4.348543338697403E-5,2150000.0,96.00325581395349,91.8043599814524,2150000.0,4687544.0,1843.0,1168.0,1168.0,9.0,3895.9063063063063,0.0,1.018244144465801
2160000.0,53.144067,4.396231627556184E-5,2160000.0,96.01180555555555,91.8216691522011,2160000.0,4689488.0,1852.0,1174.0,1174.0,9.0,3895.9063063063063,0.0,1.018244144465801
2170000.0,53.5196,4.441985311748045E-5,2170000.0,96.0194470046083,91.83752128760472,2170000.0,4709560.0,1859.0,1179.0,1179.0,9.0,3895.9063063063063,0.0,1.018244144465801
2180000.0,53.89534,4.487908700460153E-5,2180000.0,96.02775229357799,91.8544868865038,2180000.0,4724424.0,1866.0,1184.0,1184.0,9.0,3895.9063063063063,0.0,1.018244144465801
2190000.0,54.290396,4.536625756433232E-5,2190000.0,96.0347488584475,91.86894513319272,2190000.0,4766776.0,1880.0,1194.0,1194.0,9.0,3895.9063063063063,0.0,1.018244144465801
2200000.0,54.675702,4.5843881554796035E-5,2200000.0,96.04322727272728,91.88630758957,2200000.0,4791624.0,1886.0,1197.0,1197.0,9.0,3895.9063063063063,0.0,1.018244144465801
2210000.0,55.062268,4.6325237943283784E-5,2210000.0,96.04986425339366,91.90009147902535,2210000.0,4813328.0,1900.0,1207.0,1207.0,9.0,3895.9063063063063,0.0,1.018244144465801
2220000.0,55.472003,4.683796231661818E-5,2220000.0,96.05756756756757,91.91597398680302,2220000.0,4837080.0,1906.0,1210.0,1210.0,9.0,3895.9063063063063,0.0,1.018244144465801
2230000.0,55.853643,4.7317943605842674E-5,2230000.0,96.06520179372198,91.93170433940324,2230000.0,4861528.0,1908.0,1211.0,1211.0,9.0,3895.9063063063063,0.0,1.018244144465801
2240000.0,56.254279,4.782277347711638E-5,2240000.0,96.07352678571428,91.94881449670818,2240000.0,4870768.0,1912.0,1213.0,1213.0,9.0,3895.9063063063063,0.0,1.018244144465801
2250000.0,56.682254,4.836326678283718E-5,2250000.0,96.08075555555556,91.96360615133253,2250000.0,4881736.0,1918.0,1216.0,1216.0,9.0,3895.9063063063063,0.0,1.018244144465801
2260000.0,57.134248,4.893520146214091E-5,2260000.0,96.0891592920354,91.98082341991213,2260000.0,4891208.0,1918.0,1216.0,1216.0,9.0,3895.9063063063063,0.0,1.018244144465801
2270000.0,57.554563,4.946670635845511E-5,2270000.0,96.09700440528634,91.99700086940875,2270000.0,4888040.0,1920.0,1217.0,1217.0,9.0,3895.9063063063063,0.0,1.018244144465801
