1928-29;1;C.D. Europa;USUNAGA;4;4;4;0;360;0;0;0;0;0
1928-29;1;C.D. Europa;VIGUERAS;9;9;9;0;810;0;0;0;0;0
1928-29;1;C.D. Europa;XIFREU;8;8;8;0;720;0;0;0;1;0
1929-30;1;Athletic Club;BATA;7;7;7;0;630;0;0;0;1;0
1929-30;1;Athletic Club;BLASCO S.;15;14;15;0;1305;1;0;0;0;0
1929-30;1;Athletic Club;CAREAGA U.;15;15;15;0;1350;0;0;0;0;0
1929-30;1;Athletic Club;CASTAÑOS B.;2;2;2;0;180;0;0;0;0;0
1929-30;1;Athletic Club;CASTELLANOS L;13;13;13;0;1170;0;0;0;0;0
1929-30;1;Athletic Club;CHIRRI II;17;17;17;0;1530;0;0;0;7;1
1929-30;1;Athletic Club;GARIZURRIETA;17;17;17;0;1530;0;0;0;1;0
1929-30;1;Athletic Club;GOROSTIZA;18;18;18;0;1620;0;0;0;20;0
1929-30;1;Athletic Club;IRARAGORRI;13;13;13;0;1170;0;0;0;13;0
1929-30;1;Athletic Club;IZPIZUA;4;3;3;1;315;0;0;0;0;0
1929-30;1;Athletic Club;JUANIN B.;1;1;1;0;90;0;0;0;0;0
1929-30;1;Athletic Club;LAFUENTE;17;17;17;0;1530;0;0;0;3;0
1929-30;1;Athletic Club;MUGUERZA;17;17;17;0;1530;0;0;0;0;0
1929-30;1;Athletic Club;ROBERTO E.A.;17;17;17;0;1530;0;0;0;1;0
1929-30;1;Athletic Club;ROUSSE;3;3;3;0;270;0;0;0;0;0
1929-30;1;Athletic Club;URQUIZU;5;5;5;0;450;0;0;0;0;0
1929-30;1;Athletic Club;VICT. UNAMUNO;18;18;18;0;1620;0;0;0;15;0
1929-30;1;Real Madrid C.F.;BERGARECHE M.;2;2;2;0;180;0;0;0;0;0
1929-30;1;Real Madrid C.F.;COMINGES;3;3;3;0;270;0;0;0;2;0
1929-30;1;Real Madrid C.F.;COSME;6;6;6;0;540;0;0;0;2;0
1929-30;1;Real Madrid C.F.;DEL CAMPO L.;1;1;1;0;90;0;0;0;0;0
1929-30;1;Real Madrid C.F.;ESPARZA E.;14;14;14;0;1260;0;0;0;1;0
1929-30;1;Real Madrid C.F.;GALE;12;12;12;0;1080;0;0;0;6;0
1929-30;1;Real Madrid C.F.;J. M. PEÑA;15;15;15;0;1350;0;0;0;0;0
1929-30;1;Real Madrid C.F.;L. OLASO;12;12;12;0;1080;0;0;0;1;0
1929-30;1;Real Madrid C.F.;LAZCANO;11;11;11;0;990;0;0;0;8;0
1929-30;1;Real Madrid C.F.;LOPE PEÑA;8;8;8;0;720;0;0;0;0;0
1929-30;1;Real Madrid C.F.;LOPEZ, F.;5;5;5;0;450;0;0;0;1;0
1929-30;1;Real Madrid C.F.;MORERA L.;12;12;12;0;1080;0;0;0;0;0
1929-30;1;Real Madrid C.F.;MORIONES A.;1;1;1;0;90;0;0;0;0;0
1929-30;1;Real Madrid C.F.;NEBOT C.;6;6;6;0;540;0;0;0;0;0
1929-30;1;Real Madrid C.F.;PRATS;15;15;15;0;1350;0;0;0;1;0
1929-30;1;Real Madrid C.F.;QUESADA;18;18;18;0;1620;0;0;0;1;1
1929-30;1;Real Madrid C.F.;RUBIO M.;17;17;17;0;1530;0;0;0;19;0
1929-30;1;Real Madrid C.F.;SAN MIGUEL;12;12;12;0;1080;0;0;0;1;0
1929-30;1;Real Madrid C.F.;TORREGROSA;12;12;12;0;1080;0;0;0;0;0
1929-30;1;Real Madrid C.F.;TRIANA;4;4;4;0;360;0;0;0;1;0
1929-30;1;Real Madrid C.F.;VIDAL, R.;12;12;12;0;1080;0;0;0;0;0
1929-30;1;F.C. Barcelona;ARNAU P.;5;5;5;0;450;0;0;0;0;0
1929-30;1;F.C. Barcelona;AROCHA;13;13;13;0;1170;0;0;0;10;0
1929-30;1;F.C. Barcelona;BESTIT;17;17;17;0;1530;0;0;0;12;0
1929-30;1;F.C. Barcelona;CARULLA;1;1;1;0;90;0;0;0;0;0
1929-30;1;F.C. Barcelona;CASTILLO G.;10;10;10;0;900;0;0;0;0;0
1929-30;1;F.C. Barcelona;DIEGO M.;8;8;8;0;720;0;0;0;1;0
1929-30;1;F.C. Barcelona;FONT;3;3;3;0;270;0;0;0;0;0
1929-30;1;F.C. Barcelona;GARCIA C.;1;1;1;0;90;0;0;0;0;0
1929-30;1;F.C. Barcelona;GARCIA G.;5;5;5;0;450;0;0;0;3;0
1929-30;1;F.C. Barcelona;GOIBURU;11;11;11;0;990;0;0;0;8;0
1929-30;1;F.C. Barcelona;GUZMAN;12;12;12;0;1080;0;0;0;0;0
1929-30;1;F.C. Barcelona;LLORENS P.;1;1;1;0;90;0;0;0;0;0
1929-30;1;F.C. Barcelona;MARTI B.;14;14;14;0;1260;0;0;0;1;0
1929-30;1;F.C. Barcelona;MAS M.;5;5;5;0;450;0;0;0;0;0
1929-30;1;F.C. Barcelona;PARERA;17;17;17;0;1530;0;0;0;2;0
1929-30;1;F.C. Barcelona;PEDROL;8;8;8;0;720;0;0;0;0;0
1929-30;1;F.C. Barcelona;PIERA;10;10;10;0;900;0;0;0;2;0
1929-30;1;F.C. Barcelona;PLATKO;8;8;8;0;720;0;0;0;0;0
1929-30;1;F.C. Barcelona;SAMITIER;2;2;2;0;180;0;0;0;3;0
1929-30;1;F.C. Barcelona;SASTRE P.;10;10;10;0;900;0;0;0;3;0
1929-30;1;F.C. Barcelona;SAURA V.;10;10;10;0;900;0;0;0;0;0
1929-30;1;F.C. Barcelona;SOLA C.;1;1;1;0;90;0;0;0;0;0
1929-30;1;F.C. Barcelona;URIACH;8;8;8;0;720;0;0;0;0;0
1929-30;1;F.C. Barcelona;WALTER B.;13;13;13;0;1170;0;0;0;0;0
1929-30;1;F.C. Barcelona;ZABALO;5;5;5;0;450;0;0;0;0;0
1929-30;1;Real Sociedad;AMADEO L.;11;11;11;0;990;0;0;0;1;0
1929-30;1;Real Sociedad;AYESTARAN;17;17;17;0;1530;0;0;0;6;0
1929-30;1;Real Sociedad;BELAUSTE;6;6;6;0;540;0;0;0;3;0
1929-30;1;Real Sociedad;CHOLIN;16;16;16;0;1440;0;0;0;10;0
1929-30;1;Real Sociedad;DEVA;7;7;7;0;630;0;0;0;0;0
1929-30;1;Real Sociedad;ECENARRO;1;1;1;0;90;0;0;0;0;0
1929-30;1;Real Sociedad;ILUNDAIN;15;15;15;0;1350;0;0;0;0;0
1929-30;1;Real Sociedad;IZAGUIRRE G.;18;18;18;0;1620;0;0;0;0;0
1929-30;1;Real Sociedad;KIRIKI;10;10;10;0;900;0;0;0;2;0
1929-30;1;Real Sociedad;MARCULETA;18;18;18;0;1620;0;0;0;2;0
1929-30;1;Real Sociedad;MARISCAL B.;15;15;15;0;1350;0;0;0;1;0
1929-30;1;Real Sociedad;MUNGUIA;3;3;3;0;270;0;0;0;0;0
1929-30;1;Real Sociedad;ORCOLAGA;10;10;10;0;900;0;0;0;0;0
1929-30;1;Real Sociedad;P. BIENZOBAS;11;11;11;0;990;0;0;0;4;0
1929-30;1;Real Sociedad;TRINO;8;8;8;0;720;0;0;0;1;0
1929-30;1;Real Sociedad;YURRITA;16;16;16;0;1440;0;0;0;3;0
1929-30;1;Real Sociedad;ZALDUA A.;15;15;15;0;1350;0;0;0;0;0
1929-30;1;Real Sociedad;ZUBIRIA;1;1;1;0;90;0;0;0;0;0
1929-30;1;Real Unión Club;ALFARO R.;7;7;7;0;630;0;0;0;4;0
1929-30;1;Real Unión Club;ALZA;16;16;16;0;1440;0;0;0;1;0
1929-30;1;Real Unión Club;ANZA;11;11;11;0;990;0;0;0;0;0
1929-30;1;Real Unión Club;BERGES;2;2;2;0;180;0;0;0;0;0
1929-30;1;Real Unión Club;CARRASCO O.;1;1;1;0;90;0;0;0;0;0
1929-30;1;Real Unión Club;CASIANO;2;2;2;0;180;0;0;0;0;0
1929-30;1;Real Unión Club;ECHEZARRETA;2;2;2;0;180;0;0;0;0;0
1929-30;1;Real Unión Club;EIZAGUIRRE;1;1;1;0;90;0;0;0;0;0
1929-30;1;Real Unión Club;EMERY A.;15;15;15;0;1350;0;0;0;0;0
1929-30;1;Real Unión Club;GAMBORENA;17;17;17;0;1530;0;0;0;0;0
1929-30;1;Real Unión Club;GARMENDIA;18;18;18;0;1620;0;0;0;4;0
1929-30;1;Real Unión Club;HERRANDONEA F;2;2;2;0;180;0;0;0;0;0
1929-30;1;Real Unión Club;HERRANDONEA J;7;7;7;0;630;0;0;0;1;0
1929-30;1;Real Unión Club;L. REGUEIRO;18;18;18;0;1620;0;0;0;14;0
1929-30;1;Real Unión Club;MANCISIDOR;8;8;8;0;720;0;0;0;0;0
1929-30;1;Real Unión Club;MAYA;15;15;15;0;1350;0;0;0;0;0
1929-30;1;Real Unión Club;OSES;3;3;3;0;270;0;0;0;0;0
1929-30;1;Real Unión Club;RENE PETIT;14;14;14;0;1260;0;0;0;2;0
1929-30;1;Real Unión Club;SAGARZAZU M.;12;12;12;0;1080;0;0;0;2;0
1929-30;1;Real Unión Club;URTIZBEREA;16;16;16;0;1440;0;0;0;18;0
1929-30;1;Real Unión Club;URTIZBEREA II;2;2;2;0;180;0;0;0;0;0
1929-30;1;Real Unión Club;VILLAVERDE, A;9;9;9;0;810;0;0;0;0;0
1929-30;1;Arenas de Guecho;ANDUIZA;3;3;3;0;270;0;0;0;2;0
1929-30;1;Arenas de Guecho;ARRIETA LL.;16;16;16;0;1440;0;0;0;0;0
1929-30;1;Arenas de Guecho;CAREAGA A.;3;3;3;0;270;0;0;0;0;0
1929-30;1;Arenas de Guecho;CILAURREN;10;10;10;0;900;0;0;0;0;0
1929-30;1;Arenas de Guecho;EMILIN A.;1;1;1;0;90;0;0;0;0;0
1929-30;1;Arenas de Guecho;GERARDO B.;9;9;9;0;810;0;0;0;0;0
1929-30;1;Arenas de Guecho;GURRUCHAGA;17;17;17;0;1530;0;0;0;14;0
1929-30;1;Arenas de Guecho;JAUREGUI L.;8;8;8;0;720;0;0;0;0;0
